,timestamp,latitude,longitude,weekday,time_of_day
17595,1537260144.0,52.1999774,21.007582,1,522
17596,1537260129.0,52.2000162,21.0070936,1,522
17597,1537260114.0,52.1998262,21.0068907,1,521
17598,1537260099.0,52.199594,21.0068244,1,521
17599,1537260083.0,52.1993519,21.006449,1,521
17600,1537260067.0,52.1994803,21.0060216,1,521
17601,1537260052.0,52.1993644,21.0056509,1,520
17602,1537260036.0,52.1992227,21.0055867,1,520
17603,1537259972.0,52.1987038,21.00457,1,519
17604,1537259933.0,52.1986846,21.0046005,1,518
17605,1537259733.0,52.1986526,21.0045369,1,515
17606,1537259709.0,52.1986891,21.0045902,1,515
17607,1537259319.0,52.1986922,21.0045658,1,508
17608,1537258959.0,52.1986922,21.0045658,1,502
17609,1537258598.0,52.1986919,21.0045706,1,496
17610,1537258239.0,52.1986928,21.0045693,1,490
17611,1537258238.0,52.1986928,21.0045693,1,490
17612,1537258183.0,52.1986882,21.0045918,1,489
17613,1537257884.0,52.1987485,21.0044637,1,484
17725,1537221440.0,52.1987421,21.0044509,0,1317
17726,1537221358.0,52.1986922,21.0045657,0,1315
17727,1537221140.0,52.1986922,21.0045657,0,1312
17728,1537221063.0,52.198693,21.0045689,0,1311
17729,1537220840.0,52.198693,21.0045691,0,1307
17730,1537220780.0,52.198693,21.0045691,0,1306
17731,1537220533.0,52.1986962,21.0045926,0,1302
17732,1537220283.0,52.1986962,21.0045926,0,1298
17733,1537220026.0,52.1992207,21.0046623,0,1293
17734,1537219863.0,52.2001981,21.0084551,0,1291
17735,1537219698.0,52.2579341,20.993553,0,1288
17736,1537219401.0,52.2579341,20.993553,0,1283
17737,1537219221.0,52.2193895,21.0153686,0,1280
17738,1537219206.0,52.2193895,21.0153686,0,1280
17739,1537219149.0,52.2185924,21.0152915,0,1279
17740,1537219087.0,52.2185924,21.0152915,0,1278
17741,1537219026.0,52.2179071,21.0149903,0,1277
17742,1537218985.0,52.2179071,21.0149903,0,1276
17743,1537218970.0,52.2178925,21.01499,0,1276
17744,1537218931.0,52.2229445,21.0105628,0,1275
17745,1537218870.0,52.2229445,21.0105628,0,1274
17746,1537218809.0,52.218425,21.0146554,0,1273
17747,1537218749.0,52.218425,21.0146554,0,1272
17748,1537218688.0,52.218425,21.0146554,0,1271
17749,1537218627.0,52.218425,21.0146554,0,1270
17750,1537218506.0,52.218425,21.0146554,0,1268
17751,1537218445.0,52.218425,21.0146554,0,1267
17752,1537218384.0,52.218425,21.0146554,0,1266
17753,1537218323.0,52.218425,21.0146554,0,1265
17754,1537218260.0,52.2188077,21.013698,0,1264
17755,1537218199.0,52.2196454,21.0130049,0,1263
17756,1537218138.0,52.2201866,21.0120441,0,1262
17757,1537218070.0,52.2207373,21.010993,0,1261
17758,1537218017.0,52.2210863,21.0105925,0,1260
17759,1537217961.0,52.2216134,21.0099477,0,1259
17760,1537217900.0,52.2225213,21.0089371,0,1258
17761,1537217838.0,52.2228361,21.0096501,0,1257
17762,1537217778.0,52.2227365,21.0100828,0,1256
17763,1537217778.0,52.2227365,21.0100828,0,1256
17764,1537217730.0,52.2227263,21.0100288,0,1255
17765,1537217665.0,52.2227263,21.0100288,0,1254
17766,1537217665.0,52.2227263,21.0100288,0,1254
17767,1537217598.0,52.2227263,21.0100288,0,1253
17768,1537217537.0,52.2227263,21.0100288,0,1252
17769,1537217473.0,52.2227263,21.0100288,0,1251
17770,1537217413.0,52.2227263,21.0100288,0,1250
17771,1537217351.0,52.2227263,21.0100288,0,1249
17772,1537217290.0,52.2227263,21.0100288,0,1248
17773,1537217290.0,52.2227263,21.0100288,0,1248
17774,1537217290.0,52.2227263,21.0100288,0,1248
17775,1537217168.0,52.2227263,21.0100288,0,1246
17776,1537217114.0,52.2227702,21.0101086,0,1245
17777,1537217114.0,52.2227702,21.0101086,0,1245
17778,1537217114.0,52.2227702,21.0101086,0,1245
17779,1537217048.0,52.2227702,21.0101086,0,1244
17780,1537216987.0,52.2227702,21.0101086,0,1243
17781,1537216920.0,52.2227702,21.0101086,0,1242
17782,1537216860.0,52.2227702,21.0101086,0,1241
17783,1537216807.0,52.2226587,21.010026,0,1240
17784,1537216746.0,52.2226587,21.010026,0,1239
17785,1537216680.0,52.2226587,21.010026,0,1238
17786,1537216680.0,52.2226587,21.010026,0,1238
17787,1537216680.0,52.2226587,21.010026,0,1238
17788,1537216559.0,52.2227585,21.0101236,0,1235
17789,1537216499.0,52.2227585,21.0101236,0,1234
17790,1537216439.0,52.2227585,21.0101236,0,1233
17791,1537216377.0,52.2227585,21.0101236,0,1232
17792,1537216256.0,52.2227263,21.0100288,0,1230
17793,1537216196.0,52.2227263,21.0100288,0,1229
17794,1537216136.0,52.2227263,21.0100288,0,1228
17795,1537216136.0,52.2227263,21.0100288,0,1228
17796,1537216136.0,52.2227263,21.0100288,0,1228
17797,1537216058.0,52.2227263,21.0100288,0,1227
17798,1537215955.0,52.2227263,21.0100288,0,1225
17799,1537215884.0,52.2227263,21.0100288,0,1224
17800,1537215834.0,52.2227263,21.0100288,0,1223
17801,1537215767.0,52.2227263,21.0100288,0,1222
17802,1537215767.0,52.2227263,21.0100288,0,1222
17803,1537215647.0,52.2227263,21.0100288,0,1220
17804,1537215587.0,52.2227263,21.0100288,0,1219
17805,1537215526.0,52.2227263,21.0100288,0,1218
17806,1537215466.0,52.2227263,21.0100288,0,1217
17807,1537215345.0,52.2227263,21.0100288,0,1215
17808,1537215284.0,52.2227263,21.0100288,0,1214
17809,1537215224.0,52.2227263,21.0100288,0,1213
17810,1537215164.0,52.2227263,21.0100288,0,1212
17811,1537215103.0,52.2227263,21.0100288,0,1211
17812,1537215042.0,52.2227697,21.0100686,0,1210
17813,1537214981.0,52.2227697,21.0100686,0,1209
17814,1537214921.0,52.2227068,21.0100882,0,1208
17815,1537214858.0,52.2227263,21.0100288,0,1207
17816,1537214797.0,52.2227697,21.0100686,0,1206
17817,1537214736.0,52.2227697,21.0100686,0,1205
17818,1537214661.0,52.2227263,21.0100288,0,1204
17819,1537214601.0,52.2227263,21.0100288,0,1203
17820,1537214538.0,52.2227263,21.0100288,0,1202
17821,1537214505.0,52.2227263,21.0100288,0,1201
17822,1537214411.0,52.2227263,21.0100288,0,1200
17823,1537214361.0,52.2227263,21.0100288,0,1199
17824,1537214301.0,52.2227263,21.0100288,0,1198
17825,1537214240.0,52.2227263,21.0100288,0,1197
17826,1537214178.0,52.2227263,21.0100288,0,1196
17827,1537214110.0,52.2227263,21.0100288,0,1195
17828,1537214057.0,52.2227263,21.0100288,0,1194
17829,1537213991.0,52.2227263,21.0100288,0,1193
17830,1537213930.0,52.2227263,21.0100288,0,1192
17831,1537213808.0,52.2227263,21.0100288,0,1190
17832,1537213758.0,52.2227263,21.0100288,0,1189
17833,1537213697.0,52.2227263,21.0100288,0,1188
17834,1537213631.0,52.2227263,21.0100288,0,1187
17835,1537213571.0,52.2227263,21.0100288,0,1186
17836,1537213496.0,52.2227263,21.0100288,0,1184
17837,1537213447.0,52.2227263,21.0100288,0,1184
17838,1537213386.0,52.2227263,21.0100288,0,1183
17839,1537213326.0,52.2227263,21.0100288,0,1182
17840,1537213265.0,52.2227263,21.0100288,0,1181
17841,1537213203.0,52.2227263,21.0100288,0,1180
17842,1537213142.0,52.2227263,21.0100288,0,1179
17843,1537213142.0,52.2227263,21.0100288,0,1179
17844,1537213142.0,52.2227263,21.0100288,0,1179
17845,1537213081.0,52.2227263,21.0100288,0,1178
17846,1537213020.0,52.2227263,21.0100288,0,1177
17847,1537212963.0,52.2227263,21.0100288,0,1176
17848,1537212899.0,52.2227263,21.0100288,0,1174
17849,1537212839.0,52.2227263,21.0100288,0,1173
17850,1537212778.0,52.2227263,21.0100288,0,1172
17851,1537212718.0,52.2227263,21.0100288,0,1171
17852,1537212598.0,52.2227263,21.0100288,0,1169
17853,1537212554.0,52.222736,21.0100398,0,1169
17854,1537212489.0,52.222736,21.0100398,0,1168
17855,1537212387.0,52.222736,21.0100398,0,1166
17856,1537212387.0,52.222736,21.0100398,0,1166
17857,1537212346.0,52.222736,21.0100398,0,1165
17858,1537212294.0,52.2227263,21.0100288,0,1164
17859,1537212262.0,52.2227263,21.0100288,0,1164
17860,1537212211.0,52.2227263,21.0100288,0,1163
17861,1537212180.0,52.2227263,21.0100288,0,1163
17862,1537212148.0,52.2227548,21.0101191,0,1162
17863,1537212086.0,52.2227536,21.0091305,0,1161
17864,1537212026.0,52.2233452,21.0082655,0,1160
17865,1537211963.0,52.2242023,21.0077686,0,1159
17866,1537211902.0,52.224678,21.0077792,0,1158
17867,1537211841.0,52.2251136,21.0086559,0,1157
17868,1537211780.0,52.2252585,21.0094892,0,1156
17869,1537211719.0,52.2248403,21.0101408,0,1155
17870,1537211658.0,52.224648,21.0101513,0,1154
17871,1537211594.0,52.2245487,21.0101822,0,1153
17872,1537211503.0,52.2245603,21.0101653,0,1151
17873,1537211383.0,52.2245237,21.0101763,0,1149
17874,1537211322.0,52.2245237,21.0101763,0,1148
17875,1537211199.0,52.2245487,21.0101822,0,1146
17876,1537211127.0,52.2245326,21.0101893,0,1145
17877,1537211066.0,52.2245326,21.0101893,0,1144
17878,1537211005.0,52.2245552,21.0101843,0,1143
17879,1537210937.0,52.2245983,21.0102254,0,1142
17880,1537210870.0,52.2245559,21.0101839,0,1141
17881,1537210806.0,52.2245556,21.0101841,0,1140
17882,1537210745.0,52.2245647,21.0100133,0,1139
17883,1537210684.0,52.2243354,21.0102395,0,1138
17884,1537210578.0,52.2245313,21.0101671,0,1136
17885,1537210562.0,52.2244677,21.0101695,0,1136
17886,1537210502.0,52.2245568,21.0101841,0,1135
17887,1537210440.0,52.2245568,21.010184,0,1134
17888,1537210380.0,52.2245556,21.0101845,0,1133
17889,1537210320.0,52.2245566,21.010184,0,1132
17890,1537210238.0,52.2245546,21.0101852,0,1130
17891,1537210108.0,52.2245557,21.0101837,0,1128
17892,1537210047.0,52.2245557,21.0101837,0,1127
17893,1537209986.0,52.2245557,21.0101843,0,1126
17894,1537209857.0,52.2245557,21.0101843,0,1124
17895,1537209686.0,52.2245561,21.0101842,0,1121
17896,1537209623.0,52.2245561,21.0101842,0,1120
17897,1537209563.0,52.2245574,21.0101842,0,1119
17898,1537209363.0,52.2245564,21.0101857,0,1116
17899,1537209261.0,52.2245564,21.0101857,0,1114
17900,1537209201.0,52.2245562,21.0101845,0,1113
17901,1537209171.0,52.2245559,21.0101841,0,1112
17902,1537209149.0,52.2245556,21.010184,0,1112
17903,1537209051.0,52.2245556,21.010184,0,1110
17904,1537208991.0,52.2245571,21.0101842,0,1109
17905,1537208930.0,52.2245567,21.0101839,0,1108
17906,1537208869.0,52.2245556,21.0101845,0,1107
17907,1537208808.0,52.224555,21.0101848,0,1106
17908,1537208781.0,52.2245562,21.0101843,0,1106
17909,1537208718.0,52.2245555,21.0101838,0,1105
17910,1537208658.0,52.224547,21.0101953,0,1104
17911,1537208597.0,52.2245562,21.010184,0,1103
17912,1537208570.0,52.2245558,21.0101846,0,1102
17913,1537208493.0,52.2245568,21.0101839,0,1101
17914,1537208418.0,52.2245568,21.0101839,0,1100
17915,1537208343.0,52.2245562,21.0101838,0,1099
17916,1537208182.0,52.2245562,21.0101838,0,1096
17917,1537208117.0,52.2245948,21.0102332,0,1095
17918,1537208036.0,52.2245948,21.0102332,0,1093
17919,1537207985.0,52.2245556,21.0101842,0,1093
17920,1537207893.0,52.2245556,21.0101842,0,1091
17921,1537207863.0,52.2245487,21.0101822,0,1091
17922,1537207817.0,52.2245556,21.0101839,0,1090
17923,1537207751.0,52.2245546,21.0101838,0,1089
17924,1537207624.0,52.2245487,21.0101822,0,1087
17925,1537207563.0,52.2245487,21.0101822,0,1086
17926,1537207314.0,52.2245556,21.0101842,0,1081
17927,1537207212.0,52.2245556,21.0101842,0,1080
17928,1537207098.0,52.2245556,21.0101842,0,1078
17929,1537207013.0,52.2245573,21.0101847,0,1076
17930,1537206885.0,52.2245573,21.0101847,0,1074
17931,1537206787.0,52.2245573,21.0101847,0,1073
17932,1537206695.0,52.2245573,21.0101847,0,1071
17933,1537206663.0,52.2245487,21.0101822,0,1071
17934,1537206466.0,52.2245487,21.0101822,0,1067
17935,1537206383.0,52.2245391,21.0101952,0,1066
17936,1537206285.0,52.2245391,21.0101952,0,1064
17937,1537206083.0,52.2245391,21.0101952,0,1061
17938,1537206048.0,52.2245294,21.010187,0,1060
17939,1537205902.0,52.2245294,21.010187,0,1058
17940,1537205782.0,52.2245294,21.010187,0,1056
17941,1537205763.0,52.2245562,21.0101839,0,1056
17942,1537205691.0,52.2245562,21.0101839,0,1054
17943,1537205627.0,52.2245562,21.0101839,0,1053
17944,1537205567.0,52.2245562,21.0101839,0,1052
17945,1537205481.0,52.2245559,21.010184,0,1051
17946,1537205401.0,52.2245559,21.010184,0,1050
17947,1537205336.0,52.2245559,21.010184,0,1048
17948,1537205245.0,52.2245559,21.010184,0,1047
17949,1537205179.0,52.2245453,21.0101945,0,1046
17950,1537205097.0,52.2245453,21.0101945,0,1044
17951,1537205066.0,52.2245547,21.0101824,0,1044
17952,1537205020.0,52.2245547,21.0101824,0,1043
17953,1537204954.0,52.2245548,21.0101841,0,1042
17954,1537204893.0,52.2245459,21.010139,0,1041
17955,1537204833.0,52.224557,21.010184,0,1040
17956,1537204771.0,52.2245534,21.0102005,0,1039
17957,1537204702.0,52.2245086,21.0096217,0,1038
17958,1537204599.0,52.2245389,21.0101944,0,1036
17959,1537204550.0,52.2245487,21.0101822,0,1035
17960,1537204489.0,52.2245086,21.0096217,0,1034
17961,1537204460.0,52.2245572,21.0101841,0,1034
17962,1537204280.0,52.2245561,21.0101847,0,1031
17963,1537204187.0,52.2245561,21.0101847,0,1029
17964,1537204127.0,52.2245487,21.0101822,0,1028
17965,1537203920.0,52.224556,21.010184,0,1025
17966,1537203836.0,52.224556,21.010184,0,1023
17967,1537203739.0,52.2245558,21.0101846,0,1022
17968,1537203559.0,52.2245558,21.0101846,0,1019
17969,1537203498.0,52.2245558,21.0101846,0,1018
17970,1537203419.0,52.2245487,21.0101822,0,1016
17971,1537203242.0,52.2245487,21.0101822,0,1014
17972,1537203118.0,52.2245487,21.0101822,0,1011
17973,1537203059.0,52.224551,21.0101926,0,1010
17974,1537202875.0,52.2245487,21.0101822,0,1007
17975,1537202799.0,52.2245487,21.0101822,0,1006
17976,1537202754.0,52.2245487,21.0101822,0,1005
17977,1537202693.0,52.2245487,21.0101822,0,1004
17978,1537202571.0,52.2245568,21.0101842,0,1002
17979,1537202510.0,52.2245568,21.0101842,0,1001
17980,1537202450.0,52.2245568,21.0101842,0,1000
17981,1537202381.0,52.2245568,21.0101842,0,999
17982,1537202266.0,52.2245568,21.0101842,0,997
17983,1537202204.0,52.2245487,21.0101822,0,996
17984,1537202143.0,52.2245694,21.0102623,0,995
17985,1537202082.0,52.2245514,21.0101922,0,994
17986,1537202014.0,52.2245545,21.0101831,0,993
17987,1537201952.0,52.2245459,21.010139,0,992
17988,1537201922.0,52.2245562,21.0101834,0,992
17989,1537201891.0,52.2245572,21.0101841,0,991
17990,1537201861.0,52.2245572,21.010184,0,991
17991,1537201828.0,52.2245086,21.0096217,0,990
17992,1537201768.0,52.2245086,21.0096217,0,989
17993,1537201670.0,52.2245086,21.0096217,0,987
17994,1537201590.0,52.2245449,21.0100213,0,986
17995,1537201524.0,52.2245449,21.0100213,0,985
17996,1537201461.0,52.2245487,21.0101822,0,984
17997,1537201399.0,52.2245549,21.0101856,0,983
17998,1537201323.0,52.2245566,21.0101836,0,982
17999,1537201263.0,52.2245566,21.0101836,0,981
18000,1537201179.0,52.2245273,21.0102669,0,979
18001,1537201179.0,52.2245273,21.0102669,0,979
18002,1537201118.0,52.2245273,21.0102669,0,978
18003,1537201057.0,52.2245086,21.0096217,0,977
18004,1537200995.0,52.2245354,21.0103911,0,976
18005,1537200968.0,52.2245086,21.0096217,0,976
18006,1537200873.0,52.2255228,21.0107687,0,974
18007,1537200811.0,52.2256056,21.0118393,0,973
18008,1537200750.0,52.2256821,21.0118835,0,972
18009,1537200689.0,52.225879,21.0115707,0,971
18010,1537200628.0,52.2263636,21.0112412,0,970
18011,1537200565.0,52.2269763,21.0109173,0,969
18012,1537200499.0,52.228051,21.0098633,0,968
18013,1537200437.0,52.2288946,21.0099172,0,967
18014,1537200371.0,52.2291274,21.0092255,0,966
18015,1537200310.0,52.2291082,21.0090429,0,965
18016,1537200267.0,52.2291425,21.0091021,0,964
18017,1537200245.0,52.2293658,21.0092407,0,964
18018,1537200204.0,52.224776,21.0101324,0,963
18019,1537200180.0,52.224776,21.0101324,0,963
18020,1537200096.0,52.224776,21.0101324,0,961
18021,1537200010.0,52.2292439,21.0097788,0,960
18022,1537199785.0,52.2292439,21.0097788,0,956
18023,1537199685.0,52.2292439,21.0097788,0,954
18024,1537199464.0,52.2292439,21.0097788,0,951
18025,1537199360.0,52.2292439,21.0097788,0,949
18026,1537199324.0,52.2292439,21.0097788,0,948
18027,1537199255.0,52.2292439,21.0097788,0,947
18028,1537199178.0,52.2292439,21.0097788,0,946
18029,1537199057.0,52.2292439,21.0097788,0,944
18030,1537198818.0,52.2292439,21.0097788,0,940
18031,1537198738.0,52.2294021,21.0094966,0,938
18032,1537198594.0,52.2294021,21.0094966,0,936
18033,1537198531.0,52.2294021,21.0094966,0,935
18034,1537198425.0,52.2294281,21.0093898,0,933
18035,1537198269.0,52.2294281,21.0093898,0,931
18036,1537198209.0,52.2294281,21.0093898,0,930
18037,1537198115.0,52.2294281,21.0093898,0,928
18038,1537198065.0,52.2292439,21.0097788,0,927
18039,1537197884.0,52.2292439,21.0097788,0,924
18040,1537197792.0,52.2292439,21.0097788,0,923
18041,1537197742.0,52.2292439,21.0097788,0,922
18042,1537197675.0,52.2292439,21.0097788,0,921
18043,1537197619.0,52.2292439,21.0097788,0,920
18044,1537197491.0,52.2293216,21.0095682,0,918
18045,1537197408.0,52.2293216,21.0095682,0,916
18046,1537197345.0,52.2293216,21.0095682,0,915
18047,1537197309.0,52.2293216,21.0095682,0,915
18048,1537197190.0,52.2293216,21.0095682,0,913
18049,1537197138.0,52.2292439,21.0097788,0,912
18050,1537197050.0,52.2292439,21.0097788,0,910
18051,1537196864.0,52.2292439,21.0097788,0,907
18052,1537196834.0,52.2293092,21.0096615,0,907
18053,1537196732.0,52.2293092,21.0096615,0,905
18054,1537196606.0,52.2293092,21.0096615,0,903
18055,1537196543.0,52.2293728,21.0095546,0,902
18056,1537196404.0,52.2293728,21.0095546,0,900
18057,1537196310.0,52.2293728,21.0095546,0,898
18058,1537196242.0,52.2292439,21.0097788,0,897
18059,1537196085.0,52.2292439,21.0097788,0,894
18060,1537195998.0,52.2292439,21.0097788,0,893
18061,1537195937.0,52.2292439,21.0097788,0,892
18062,1537195863.0,52.2292439,21.0097788,0,891
18063,1537195784.0,52.2292439,21.0097788,0,889
18064,1537195697.0,52.2292439,21.0097788,0,888
18065,1537195605.0,52.229264,21.0097048,0,886
18066,1537195508.0,52.229264,21.0097048,0,885
18067,1537195304.0,52.2292788,21.0096458,0,881
18068,1537195218.0,52.2292788,21.0096458,0,880
18069,1537195098.0,52.2292788,21.0096458,0,878
18070,1537194993.0,52.2292439,21.0097788,0,876
18071,1537194993.0,52.2292439,21.0097788,0,876
18072,1537194932.0,52.2292439,21.0097788,0,875
18073,1537194908.0,52.2292439,21.0097788,0,875
18074,1537194879.0,52.224776,21.0101324,0,874
18075,1537194845.0,52.224776,21.0101324,0,874
18076,1537194775.0,52.2292439,21.0097788,0,872
18077,1537194607.0,52.2292439,21.0097788,0,870
18078,1537194475.0,52.2292439,21.0097788,0,867
18079,1537194378.0,52.2292439,21.0097788,0,866
18080,1537194284.0,52.2292439,21.0097788,0,864
18081,1537194138.0,52.2292439,21.0097788,0,862
18082,1537194075.0,52.2292439,21.0097788,0,861
18083,1537194005.0,52.2292439,21.0097788,0,860
18084,1537193956.0,52.2292439,21.0097788,0,859
18085,1537193915.0,52.2292439,21.0097788,0,858
18086,1537193836.0,52.2293891,21.0094865,0,857
18087,1537193688.0,52.2293891,21.0094865,0,854
18088,1537193507.0,52.2292439,21.0097788,0,851
18089,1537193299.0,52.2292439,21.0097788,0,848
18090,1537193193.0,52.2292439,21.0097788,0,846
18091,1537193163.0,52.2292439,21.0097788,0,846
18092,1537193084.0,52.2292439,21.0097788,0,844
18093,1537192879.0,52.2292439,21.0097788,0,841
18094,1537192850.0,52.2292439,21.0097788,0,840
18095,1537192806.0,52.2292439,21.0097788,0,840
18096,1537192665.0,52.2292439,21.0097788,0,837
18097,1537192578.0,52.2292439,21.0097788,0,836
18098,1537192441.0,52.2292439,21.0097788,0,834
18099,1537192386.0,52.2292439,21.0097788,0,833
18100,1537192318.0,52.2292439,21.0097788,0,831
18101,1537192288.0,52.2292439,21.0097788,0,831
18102,1537192254.0,52.2292439,21.0097788,0,830
18103,1537192192.0,52.2292439,21.0097788,0,829
18104,1537192100.0,52.2290649,21.009119,0,828
18105,1537192048.0,52.2290623,21.0090635,0,827
18106,1537191985.0,52.2290623,21.0090635,0,826
18107,1537191921.0,52.2290623,21.0090635,0,825
18108,1537191860.0,52.2290623,21.0090635,0,824
18109,1537191799.0,52.2290618,21.0090558,0,823
18110,1537191737.0,52.2290618,21.0090558,0,822
18111,1537191671.0,52.2290619,21.0090583,0,821
18112,1537191608.0,52.2290568,21.0091091,0,820
18113,1537191547.0,52.2290607,21.0090669,0,819
18114,1537191486.0,52.2290606,21.0090742,0,818
18115,1537191424.0,52.229062,21.0089968,0,817
18116,1537191404.0,52.2290639,21.0090822,0,816
18117,1537191311.0,52.2290639,21.0090822,0,815
18118,1537191245.0,52.2290639,21.0090822,0,814
18119,1537191184.0,52.2290639,21.0090822,0,813
18120,1537191123.0,52.229063,21.0090868,0,812
18121,1537191046.0,52.229063,21.0090868,0,810
18122,1537191001.0,52.229063,21.0090868,0,810
18123,1537190921.0,52.2290468,21.0092023,0,808
18124,1537190904.0,52.2290484,21.0091876,0,808
18125,1537190844.0,52.2290578,21.0090791,0,807
18126,1537190777.0,52.22906,21.0090866,0,806
18127,1537190711.0,52.2290636,21.0090072,0,805
18128,1537190615.0,52.2290592,21.0090794,0,803
18129,1537190554.0,52.2290592,21.0090794,0,802
18130,1537190466.0,52.2290645,21.0090965,0,801
18131,1537190428.0,52.2290559,21.0091876,0,800
18132,1537190346.0,52.2290559,21.0091876,0,799
18133,1537190320.0,52.2290691,21.0090915,0,798
18134,1537190204.0,52.2290614,21.0090507,0,796
18135,1537190143.0,52.2290614,21.0090507,0,795
18136,1537190023.0,52.2290551,21.0091287,0,793
18137,1537189914.0,52.2290633,21.0091141,0,791
18138,1537189881.0,52.2290599,21.0090847,0,791
18139,1537189811.0,52.2293524,21.0095092,0,790
18140,1537189437.0,52.2293359,21.0094452,0,783
18141,1537189399.0,52.2293359,21.0094452,0,783
18142,1537189356.0,52.2293359,21.0094452,0,782
18143,1537189295.0,52.2293359,21.0094452,0,781
18144,1537189206.0,52.2293359,21.0094452,0,780
18145,1537189099.0,52.2293888,21.0094452,0,778
18146,1537188921.0,52.2293888,21.0094452,0,775
18147,1537188779.0,52.2292439,21.0097788,0,772
18148,1537188663.0,52.2292439,21.0097788,0,771
18149,1537188473.0,52.2298563,21.008664,0,767
18150,1537188376.0,52.2298563,21.008664,0,766
18151,1537188326.0,52.2298563,21.008664,0,765
18152,1537188231.0,52.2298563,21.008664,0,763
18153,1537188162.0,52.229379,21.0094599,0,762
18154,1537188039.0,52.229379,21.0094599,0,760
18155,1537187862.0,52.229379,21.0094599,0,757
18156,1537187829.0,52.2293398,21.0095394,0,757
18157,1537187763.0,52.2293398,21.0095394,0,756
18158,1537187678.0,52.2293398,21.0095394,0,754
18159,1537187543.0,52.2293398,21.0095394,0,752
18160,1537187513.0,52.2292439,21.0097788,0,751
18161,1537187452.0,52.2292439,21.0097788,0,750
18162,1537187359.0,52.2292439,21.0097788,0,749
18163,1537187317.0,52.2292439,21.0097788,0,748
18164,1537187241.0,52.2292845,21.009679,0,747
18165,1537187039.0,52.2292845,21.009679,0,743
18166,1537186940.0,52.2292439,21.0097788,0,742
18167,1537186864.0,52.2292439,21.0097788,0,741
18168,1537186736.0,52.2292439,21.0097788,0,738
18169,1537186639.0,52.2293424,21.0095082,0,737
18170,1537186578.0,52.2293424,21.0095082,0,736
18171,1537186494.0,52.2293424,21.0095082,0,734
18172,1537186434.0,52.2293424,21.0095082,0,733
18173,1537186339.0,52.2293125,21.0096973,0,732
18174,1537186244.0,52.2293125,21.0096973,0,730
18175,1537186170.0,52.2293125,21.0096973,0,729
18176,1537186012.0,52.2293125,21.0096973,0,726
18177,1537185979.0,52.2293558,21.0094877,0,726
18178,1537185836.0,52.2293558,21.0094877,0,723
18179,1537185696.0,52.2292439,21.0097788,0,721
18180,1537185668.0,52.2292439,21.0097788,0,721
18181,1537185601.0,52.2292781,21.0095774,0,720
18182,1537185586.0,52.2290634,21.0090124,0,719
18183,1537185414.0,52.2290634,21.0090124,0,716
18184,1537185285.0,52.2290623,21.0090422,0,714
18185,1537185138.0,52.2290623,21.0090422,0,712
18186,1537184959.0,52.229062,21.0090538,0,709
18187,1537184847.0,52.229062,21.0090538,0,707
18188,1537184724.0,52.229062,21.0090538,0,705
18189,1537184647.0,52.2290613,21.0090527,0,704
18190,1537184530.0,52.2290613,21.0090527,0,702
18191,1537184418.0,52.2290613,21.0090527,0,700
18192,1537184321.0,52.229065,21.0090522,0,698
18193,1537184238.0,52.229065,21.0090522,0,697
18194,1537184163.0,52.229065,21.0090522,0,696
18195,1537184061.0,52.229065,21.0090522,0,694
18196,1537184008.0,52.229065,21.0090522,0,693
18197,1537183929.0,52.2290621,21.0090498,0,692
18198,1537183865.0,52.2290621,21.0090498,0,691
18199,1537183801.0,52.2290621,21.0090498,0,690
18200,1537183707.0,52.2290624,21.0090577,0,688
18201,1537183627.0,52.2290624,21.0090577,0,687
18202,1537183463.0,52.2290624,21.0090577,0,684
18203,1537183401.0,52.2290624,21.0090577,0,683
18204,1537183366.0,52.2290609,21.0090647,0,682
18205,1537183263.0,52.2290609,21.0090647,0,681
18206,1537183101.0,52.229062,21.0089968,0,678
18207,1537182894.0,52.229062,21.0089968,0,674
18208,1537182799.0,52.229062,21.0089968,0,673
18209,1537182498.0,52.2290625,21.0090551,0,668
18210,1537182412.0,52.2290625,21.0090551,0,666
18211,1537182351.0,52.2290636,21.0090646,0,665
18212,1537182289.0,52.2290643,21.0090734,0,664
18213,1537182229.0,52.224776,21.0101324,0,663
18214,1537182156.0,52.2294124,21.0094348,0,662
18215,1537181959.0,52.2292439,21.0097788,0,659
18216,1537181813.0,52.2292439,21.0097788,0,656
18217,1537181659.0,52.2293998,21.0094557,0,654
18218,1537181463.0,52.2293998,21.0094557,0,651
18219,1537181331.0,52.2292439,21.0097788,0,648
18220,1537181101.0,52.2292439,21.0097788,0,645
18221,1537181031.0,52.2292439,21.0097788,0,643
18222,1537180935.0,52.2292439,21.0097788,0,642
18223,1537180847.0,52.2292439,21.0097788,0,640
18224,1537180720.0,52.2292439,21.0097788,0,638
18225,1537180675.0,52.2292439,21.0097788,0,637
18226,1537180564.0,52.2292439,21.0097788,0,636
18227,1537180484.0,52.2292439,21.0097788,0,634
18228,1537180420.0,52.2292439,21.0097788,0,633
18229,1537180200.0,52.2292439,21.0097788,0,630
18230,1537180117.0,52.2294084,21.0094893,0,628
18231,1537180039.0,52.2294084,21.0094893,0,627
18232,1537179888.0,52.2294084,21.0094893,0,624
18233,1537179817.0,52.2294084,21.0094893,0,623
18234,1537179766.0,52.2292439,21.0097788,0,622
18235,1537179663.0,52.2292439,21.0097788,0,621
18236,1537179484.0,52.2292439,21.0097788,0,618
